lea_name,lea_id,state,year,homeschool_students
Taylor County,1304800,GEORGIA,2020-21,52.0
Taylor County,1304800,GEORGIA,2019-20,51.0
Taylor County,1304800,GEORGIA,2018-19,51.0
Talbot County,1304650,GEORGIA,2020-21,45.0
Taylor County,1304800,GEORGIA,2017-18,56.0
Tattnall County,1304770,GEORGIA,2021-22,165.0
Tattnall County,1304770,GEORGIA,2020-21,170.0
Tattnall County,1304770,GEORGIA,2019-20,145.0
Tattnall County,1304770,GEORGIA,2018-19,151.0
Tattnall County,1304770,GEORGIA,2017-18,131.0
Taliaferro County,1304680,GEORGIA,2022-23,25.0
Taliaferro County,1304680,GEORGIA,2021-22,17.0
Taliaferro County,1304680,GEORGIA,2020-21,19.0
Taliaferro County,1304680,GEORGIA,2019-20,23.0
Taliaferro County,1304680,GEORGIA,2018-19,29.0
Taliaferro County,1304680,GEORGIA,2017-18,22.0
Talbot County,1304650,GEORGIA,2022-23,40.0
Tattnall County,1304770,GEORGIA,2022-23,153.0
State Charter Schools- Scintilla Charter Academy,1300236,GEORGIA,2022-23,2.0
Turner County,1305190,GEORGIA,2019-20,71.0
Turner County,1305190,GEORGIA,2021-22,81.0
Wilcox County,1305730,GEORGIA,2017-18,30.0
Whitfield County,1305700,GEORGIA,2022-23,517.0
Whitfield County,1305700,GEORGIA,2021-22,575.0
Whitfield County,1305700,GEORGIA,2020-21,482.0
Whitfield County,1305700,GEORGIA,2019-20,400.0
Whitfield County,1305700,GEORGIA,2018-19,396.0
Whitfield County,1305700,GEORGIA,2017-18,340.0
White County,1305670,GEORGIA,2022-23,332.0
White County,1305670,GEORGIA,2021-22,405.0
White County,1305670,GEORGIA,2020-21,386.0
White County,1305670,GEORGIA,2019-20,328.0
White County,1305670,GEORGIA,2018-19,353.0
Wilcox County,1305730,GEORGIA,2018-19,40.0
White County,1305670,GEORGIA,2017-18,308.0
Wheeler County,1305640,GEORGIA,2021-22,52.0
Wheeler County,1305640,GEORGIA,2020-21,50.0
Wheeler County,1305640,GEORGIA,2019-20,63.0
Wheeler County,1305640,GEORGIA,2018-19,62.0
Wheeler County,1305640,GEORGIA,2017-18,18.0
Webster County,1305580,GEORGIA,2022-23,5.0
Webster County,1305580,GEORGIA,2021-22,4.0
Webster County,1305580,GEORGIA,2020-21,7.0
Webster County,1305580,GEORGIA,2019-20,7.0
Webster County,1305580,GEORGIA,2018-19,6.0
Webster County,1305580,GEORGIA,2017-18,14.0
Wayne County,1305550,GEORGIA,2022-23,254.0
Wheeler County,1305640,GEORGIA,2022-23,48.0
Wayne County,1305550,GEORGIA,2021-22,269.0
Wilcox County,1305730,GEORGIA,2019-20,27.0
Wilcox County,1305730,GEORGIA,2021-22,50.0
State Charter Schools- International Charter School Of Atla,1300234,GEORGIA,2021-22,7.0
Worth County,1305850,GEORGIA,2022-23,149.0
Worth County,1305850,GEORGIA,2021-22,150.0
Worth County,1305850,GEORGIA,2020-21,160.0
Worth County,1305850,GEORGIA,2019-20,121.0
Worth County,1305850,GEORGIA,2018-19,153.0
Wilcox County,1305730,GEORGIA,2020-21,39.0
Worth County,1305850,GEORGIA,2017-18,128.0
Wilkinson County,1305790,GEORGIA,2021-22,80.0
Wilkinson County,1305790,GEORGIA,2020-21,102.0
Wilkinson County,1305790,GEORGIA,2019-20,100.0
Wilkinson County,1305790,GEORGIA,2018-19,117.0
Wilkinson County,1305790,GEORGIA,2017-18,107.0
Wilkes County,1305760,GEORGIA,2022-23,95.0
Wilkes County,1305760,GEORGIA,2021-22,90.0
Wilkes County,1305760,GEORGIA,2020-21,74.0
Wilkes County,1305760,GEORGIA,2019-20,71.0
Wilkes County,1305760,GEORGIA,2018-19,76.0
Wilkes County,1305760,GEORGIA,2017-18,57.0
Wilcox County,1305730,GEORGIA,2022-23,40.0
Wilkinson County,1305790,GEORGIA,2022-23,72.0
Turner County,1305190,GEORGIA,2020-21,56.0
Wayne County,1305550,GEORGIA,2020-21,273.0
Wayne County,1305550,GEORGIA,2018-19,194.0
Walker County,1305370,GEORGIA,2017-18,683.0
Vidalia City,1305340,GEORGIA,2022-23,15.0
Vidalia City,1305340,GEORGIA,2021-22,38.0
Vidalia City,1305340,GEORGIA,2020-21,35.0
Vidalia City,1305340,GEORGIA,2019-20,21.0
Vidalia City,1305340,GEORGIA,2018-19,11.0
Vidalia City,1305340,GEORGIA,2017-18,24.0
Valdosta City,1305310,GEORGIA,2022-23,106.0
Valdosta City,1305310,GEORGIA,2021-22,134.0
Valdosta City,1305310,GEORGIA,2020-21,118.0
Valdosta City,1305310,GEORGIA,2019-20,79.0
Valdosta City,1305310,GEORGIA,2018-19,129.0
Walker County,1305370,GEORGIA,2018-19,730.0
Valdosta City,1305310,GEORGIA,2017-18,134.0
Union County,1305250,GEORGIA,2021-22,322.0
Union County,1305250,GEORGIA,2020-21,305.0
Union County,1305250,GEORGIA,2019-20,255.0
Union County,1305250,GEORGIA,2018-19,245.0
Union County,1305250,GEORGIA,2017-18,184.0
Twiggs County,1305220,GEORGIA,2022-23,87.0
Twiggs County,1305220,GEORGIA,2021-22,64.0
Twiggs County,1305220,GEORGIA,2020-21,49.0
Twiggs County,1305220,GEORGIA,2019-20,43.0
Twiggs County,1305220,GEORGIA,2018-19,50.0
Twiggs County,1305220,GEORGIA,2017-18,53.0
Turner County,1305190,GEORGIA,2022-23,62.0
Union County,1305250,GEORGIA,2022-23,314.0
Wayne County,1305550,GEORGIA,2019-20,202.0
Walker County,1305370,GEORGIA,2019-20,737.0
Walker County,1305370,GEORGIA,2021-22,960.0
Wayne County,1305550,GEORGIA,2017-18,156.0
Washington County,1305490,GEORGIA,2022-23,95.0
Washington County,1305490,GEORGIA,2021-22,111.0
Washington County,1305490,GEORGIA,2020-21,72.0
Washington County,1305490,GEORGIA,2019-20,80.0
Washington County,1305490,GEORGIA,2018-19,65.0
Washington County,1305490,GEORGIA,2017-18,67.0
Warren County,1305460,GEORGIA,2022-23,33.0
Warren County,1305460,GEORGIA,2021-22,27.0
Warren County,1305460,GEORGIA,2020-21,32.0
Warren County,1305460,GEORGIA,2019-20,28.0
Warren County,1305460,GEORGIA,2018-19,36.0
Walker County,1305370,GEORGIA,2020-21,868.0
Warren County,1305460,GEORGIA,2017-18,22.0
Ware County,1305430,GEORGIA,2021-22,309.0
Ware County,1305430,GEORGIA,2020-21,289.0
Ware County,1305430,GEORGIA,2019-20,251.0
Ware County,1305430,GEORGIA,2018-19,315.0
Ware County,1305430,GEORGIA,2017-18,307.0
Walton County,1305390,GEORGIA,2022-23,1253.0
Walton County,1305390,GEORGIA,2021-22,1331.0
Walton County,1305390,GEORGIA,2020-21,1432.0
Walton County,1305390,GEORGIA,2019-20,1230.0
Walton County,1305390,GEORGIA,2018-19,1213.0
Walton County,1305390,GEORGIA,2017-18,1113.0
Walker County,1305370,GEORGIA,2022-23,851.0
Ware County,1305430,GEORGIA,2022-23,271.0
State Charter Schools- Scintilla Charter Academy,1300236,GEORGIA,2021-22,7.0
Troup County,1300001,GEORGIA,2022-23,479.0
State Charter Schools- Scintilla Charter Academy,1300236,GEORGIA,2019-20,1.0
Camden County,1300780,GEORGIA,2022-23,570.0
Candler County,1300810,GEORGIA,2017-18,45.0
Candler County,1300810,GEORGIA,2018-19,48.0
Candler County,1300810,GEORGIA,2019-20,68.0
Candler County,1300810,GEORGIA,2020-21,56.0
Candler County,1300810,GEORGIA,2021-22,99.0
Candler County,1300810,GEORGIA,2022-23,76.0
Carroll County,1300840,GEORGIA,2017-18,823.0
Carroll County,1300840,GEORGIA,2018-19,969.0
Carroll County,1300840,GEORGIA,2019-20,1029.0
Carroll County,1300840,GEORGIA,2020-21,1190.0
Carroll County,1300840,GEORGIA,2021-22,1282.0
Camden County,1300780,GEORGIA,2021-22,727.0
Carroll County,1300840,GEORGIA,2022-23,1187.0
Carrollton City,1300870,GEORGIA,2018-19,56.0
Carrollton City,1300870,GEORGIA,2019-20,81.0
Carrollton City,1300870,GEORGIA,2020-21,72.0
Carrollton City,1300870,GEORGIA,2021-22,125.0
Carrollton City,1300870,GEORGIA,2022-23,98.0
Cartersville City,1300900,GEORGIA,2017-18,63.0
Cartersville City,1300900,GEORGIA,2018-19,69.0
Cartersville City,1300900,GEORGIA,2019-20,61.0
Cartersville City,1300900,GEORGIA,2020-21,94.0
Cartersville City,1300900,GEORGIA,2021-22,102.0
Cartersville City,1300900,GEORGIA,2022-23,67.0
Catoosa County,1300930,GEORGIA,2017-18,678.0
Carrollton City,1300870,GEORGIA,2017-18,74.0
Catoosa County,1300930,GEORGIA,2018-19,816.0
Camden County,1300780,GEORGIA,2020-21,650.0
Camden County,1300780,GEORGIA,2018-19,492.0
Bulloch County,1300630,GEORGIA,2022-23,501.0
Burke County,1300660,GEORGIA,2017-18,211.0
Burke County,1300660,GEORGIA,2018-19,220.0
Burke County,1300660,GEORGIA,2019-20,222.0
Burke County,1300660,GEORGIA,2020-21,218.0
Burke County,1300660,GEORGIA,2021-22,238.0
Burke County,1300660,GEORGIA,2022-23,189.0
Butts County,1300690,GEORGIA,2017-18,200.0
Butts County,1300690,GEORGIA,2018-19,242.0
Butts County,1300690,GEORGIA,2019-20,247.0
Butts County,1300690,GEORGIA,2020-21,255.0
Butts County,1300690,GEORGIA,2021-22,284.0
Camden County,1300780,GEORGIA,2019-20,546.0
Butts County,1300690,GEORGIA,2022-23,252.0
Calhoun City,1300720,GEORGIA,2018-19,37.0
Calhoun City,1300720,GEORGIA,2019-20,36.0
Calhoun City,1300720,GEORGIA,2020-21,43.0
Calhoun City,1300720,GEORGIA,2021-22,40.0
Calhoun City,1300720,GEORGIA,2022-23,39.0
Calhoun County,1300750,GEORGIA,2017-18,33.0
Calhoun County,1300750,GEORGIA,2018-19,30.0
Calhoun County,1300750,GEORGIA,2019-20,22.0
Calhoun County,1300750,GEORGIA,2020-21,22.0
Calhoun County,1300750,GEORGIA,2021-22,29.0
Calhoun County,1300750,GEORGIA,2022-23,15.0
Camden County,1300780,GEORGIA,2017-18,432.0
Calhoun City,1300720,GEORGIA,2017-18,44.0
Bulloch County,1300630,GEORGIA,2021-22,600.0
Catoosa County,1300930,GEORGIA,2019-20,816.0
Catoosa County,1300930,GEORGIA,2021-22,751.0
Chickamauga City,1301140,GEORGIA,2022-23,26.0
City Schools Of Decatur,1301680,GEORGIA,2017-18,55.0
City Schools Of Decatur,1301680,GEORGIA,2018-19,52.0
City Schools Of Decatur,1301680,GEORGIA,2019-20,39.0
City Schools Of Decatur,1301680,GEORGIA,2020-21,90.0
City Schools Of Decatur,1301680,GEORGIA,2021-22,107.0
City Schools Of Decatur,1301680,GEORGIA,2022-23,42.0
Clarke County,1301170,GEORGIA,2017-18,531.0
Clarke County,1301170,GEORGIA,2018-19,497.0
Clarke County,1301170,GEORGIA,2019-20,529.0
Clarke County,1301170,GEORGIA,2020-21,626.0
Clarke County,1301170,GEORGIA,2021-22,702.0
Chickamauga City,1301140,GEORGIA,2021-22,35.0
Clarke County,1301170,GEORGIA,2022-23,560.0
Clay County,1301200,GEORGIA,2018-19,29.0
Clay County,1301200,GEORGIA,2019-20,29.0
Clay County,1301200,GEORGIA,2020-21,15.0
Clay County,1301200,GEORGIA,2021-22,14.0
Clay County,1301200,GEORGIA,2022-23,17.0
Clayton County,1301230,GEORGIA,2017-18,1154.0
Clayton County,1301230,GEORGIA,2018-19,1307.0
Clayton County,1301230,GEORGIA,2019-20,1288.0
Clayton County,1301230,GEORGIA,2020-21,1371.0
Clayton County,1301230,GEORGIA,2021-22,1302.0
State Charter Schools- Scintilla Charter Academy,1300236,GEORGIA,2020-21,3.0
Clinch County,1301260,GEORGIA,2017-18,34.0
Clay County,1301200,GEORGIA,2017-18,12.0
Catoosa County,1300930,GEORGIA,2020-21,774.0
Chickamauga City,1301140,GEORGIA,2020-21,29.0
Chickamauga City,1301140,GEORGIA,2018-19,14.0
Catoosa County,1300930,GEORGIA,2022-23,702.0
Charlton County,1300990,GEORGIA,2017-18,43.0
Charlton County,1300990,GEORGIA,2018-19,60.0
Charlton County,1300990,GEORGIA,2019-20,113.0
Charlton County,1300990,GEORGIA,2020-21,136.0
Charlton County,1300990,GEORGIA,2021-22,124.0
Charlton County,1300990,GEORGIA,2022-23,102.0
Chattahoochee County,1301050,GEORGIA,2017-18,95.0
Chattahoochee County,1301050,GEORGIA,2018-19,133.0
Chattahoochee County,1301050,GEORGIA,2019-20,101.0
Chattahoochee County,1301050,GEORGIA,2020-21,153.0
Chattahoochee County,1301050,GEORGIA,2021-22,110.0
Chickamauga City,1301140,GEORGIA,2019-20,12.0
Chattahoochee County,1301050,GEORGIA,2022-23,96.0
Chattooga County,1301080,GEORGIA,2018-19,184.0
Chattooga County,1301080,GEORGIA,2019-20,190.0
Chattooga County,1301080,GEORGIA,2020-21,244.0
Chattooga County,1301080,GEORGIA,2021-22,249.0
Chattooga County,1301080,GEORGIA,2022-23,256.0
Cherokee County,1301110,GEORGIA,2017-18,3400.0
Cherokee County,1301110,GEORGIA,2018-19,3565.0
Cherokee County,1301110,GEORGIA,2019-20,3658.0
Cherokee County,1301110,GEORGIA,2020-21,3812.0
Cherokee County,1301110,GEORGIA,2021-22,3646.0
Cherokee County,1301110,GEORGIA,2022-23,3092.0
Chickamauga City,1301140,GEORGIA,2017-18,19.0
Chattooga County,1301080,GEORGIA,2017-18,131.0
Bulloch County,1300630,GEORGIA,2020-21,503.0
Clayton County,1301230,GEORGIA,2022-23,1124.0
Bulloch County,1300630,GEORGIA,2018-19,310.0
Bacon County,1300150,GEORGIA,2021-22,102.0
Bacon County,1300150,GEORGIA,2022-23,103.0
Baker County,1300180,GEORGIA,2017-18,5.0
Baker County,1300180,GEORGIA,2018-19,3.0
Baker County,1300180,GEORGIA,2019-20,8.0
Baker County,1300180,GEORGIA,2020-21,8.0
Baker County,1300180,GEORGIA,2021-22,25.0
Baker County,1300180,GEORGIA,2022-23,15.0
Baldwin County,1300210,GEORGIA,2017-18,226.0
Baldwin County,1300210,GEORGIA,2018-19,209.0
Baldwin County,1300210,GEORGIA,2019-20,211.0
Baldwin County,1300210,GEORGIA,2020-21,243.0
Bacon County,1300150,GEORGIA,2020-21,140.0
Baldwin County,1300210,GEORGIA,2021-22,255.0
Banks County,1300240,GEORGIA,2017-18,234.0
Banks County,1300240,GEORGIA,2018-19,239.0
Banks County,1300240,GEORGIA,2019-20,236.0
Banks County,1300240,GEORGIA,2020-21,196.0
Banks County,1300240,GEORGIA,2021-22,251.0
Banks County,1300240,GEORGIA,2022-23,220.0
Barrow County,1300290,GEORGIA,2017-18,792.0
Barrow County,1300290,GEORGIA,2018-19,885.0
Barrow County,1300290,GEORGIA,2019-20,911.0
Barrow County,1300290,GEORGIA,2020-21,1166.0
Barrow County,1300290,GEORGIA,2021-22,1088.0
Barrow County,1300290,GEORGIA,2022-23,923.0
Baldwin County,1300210,GEORGIA,2022-23,222.0
Bartow County,1300330,GEORGIA,2017-18,889.0
Bacon County,1300150,GEORGIA,2019-20,81.0
Bacon County,1300150,GEORGIA,2017-18,70.0
Bulloch County,1300630,GEORGIA,2019-20,429.0
State Charter Schools- Odyssey Charter School,1300023,GEORGIA,2021-22,2.0
State Charter Schools- Odyssey Charter School,1300023,GEORGIA,2020-21,4.0
State Charter Schools- Mountain Education Charter High Scho,1300214,GEORGIA,2022-23,40.0
State Charter Schools- Mountain Education Charter High Scho,1300214,GEORGIA,2021-22,43.0
State Charter Schools- Mountain Education Charter High Scho,1300214,GEORGIA,2020-21,24.0
State Charter Schools- Mountain Education Charter High Scho,1300214,GEORGIA,2019-20,16.0
State Charter Schools- Ivy Preparatory Academy- Inc,1300226,GEORGIA,2021-22,1.0
Appling County,1300060,GEORGIA,2017-18,85.0
Appling County,1300060,GEORGIA,2018-19,101.0
Appling County,1300060,GEORGIA,2019-20,81.0
Appling County,1300060,GEORGIA,2020-21,198.0
Bacon County,1300150,GEORGIA,2018-19,86.0
Appling County,1300060,GEORGIA,2021-22,202.0
Atkinson County,1300090,GEORGIA,2017-18,28.0
Atkinson County,1300090,GEORGIA,2018-19,57.0
Atkinson County,1300090,GEORGIA,2019-20,45.0
Atkinson County,1300090,GEORGIA,2020-21,57.0
Atkinson County,1300090,GEORGIA,2021-22,62.0
Atkinson County,1300090,GEORGIA,2022-23,83.0
Atlanta Public Schools,1300120,GEORGIA,2017-18,591.0
Atlanta Public Schools,1300120,GEORGIA,2018-19,690.0
Atlanta Public Schools,1300120,GEORGIA,2019-20,684.0
Atlanta Public Schools,1300120,GEORGIA,2020-21,780.0
Atlanta Public Schools,1300120,GEORGIA,2021-22,953.0
Atlanta Public Schools,1300120,GEORGIA,2022-23,650.0
Appling County,1300060,GEORGIA,2022-23,140.0
Bartow County,1300330,GEORGIA,2018-19,1002.0
State Charter Schools- Odyssey School,1300023,GEORGIA,2019-20,10.0
Bartow County,1300330,GEORGIA,2020-21,1150.0
Brantley County,1300480,GEORGIA,2022-23,202.0
Bremen City,1300510,GEORGIA,2017-18,26.0
Bremen City,1300510,GEORGIA,2018-19,32.0
Bremen City,1300510,GEORGIA,2019-20,27.0
Bremen City,1300510,GEORGIA,2020-21,45.0
Bremen City,1300510,GEORGIA,2021-22,59.0
Bremen City,1300510,GEORGIA,2022-23,28.0
Brooks County,1300540,GEORGIA,2017-18,108.0
Brooks County,1300540,GEORGIA,2018-19,89.0
Brooks County,1300540,GEORGIA,2019-20,145.0
Brooks County,1300540,GEORGIA,2020-21,125.0
Brooks County,1300540,GEORGIA,2021-22,122.0
Brantley County,1300480,GEORGIA,2021-22,263.0
Bryan County,1300570,GEORGIA,2017-18,365.0
Bryan County,1300570,GEORGIA,2019-20,424.0
Bryan County,1300570,GEORGIA,2020-21,617.0
Bryan County,1300570,GEORGIA,2021-22,647.0
Bryan County,1300570,GEORGIA,2022-23,508.0
Buford City,1300600,GEORGIA,2017-18,56.0
Buford City,1300600,GEORGIA,2018-19,49.0
Buford City,1300600,GEORGIA,2019-20,50.0
Buford City,1300600,GEORGIA,2020-21,83.0
Buford City,1300600,GEORGIA,2021-22,94.0
Buford City,1300600,GEORGIA,2022-23,87.0
Bulloch County,1300630,GEORGIA,2017-18,318.0
Bartow County,1300330,GEORGIA,2019-20,1092.0
Bryan County,1300570,GEORGIA,2018-19,427.0
Brantley County,1300480,GEORGIA,2020-21,207.0
Brooks County,1300540,GEORGIA,2022-23,143.0
Brantley County,1300480,GEORGIA,2018-19,210.0
Brantley County,1300480,GEORGIA,2019-20,219.0
Bartow County,1300330,GEORGIA,2022-23,1165.0
Ben Hill County,1300360,GEORGIA,2017-18,89.0
Ben Hill County,1300360,GEORGIA,2018-19,66.0
Ben Hill County,1300360,GEORGIA,2019-20,83.0
Ben Hill County,1300360,GEORGIA,2020-21,98.0
Ben Hill County,1300360,GEORGIA,2022-23,86.0
Berrien County,1300390,GEORGIA,2017-18,223.0
Berrien County,1300390,GEORGIA,2018-19,167.0
Berrien County,1300390,GEORGIA,2019-20,172.0
Berrien County,1300390,GEORGIA,2020-21,193.0
Berrien County,1300390,GEORGIA,2021-22,174.0
Berrien County,1300390,GEORGIA,2022-23,172.0
Ben Hill County,1300360,GEORGIA,2021-22,99.0
Bibb County,1300420,GEORGIA,2017-18,793.0
Brantley County,1300480,GEORGIA,2017-18,155.0
Bleckley County,1300440,GEORGIA,2022-23,87.0
Bleckley County,1300440,GEORGIA,2021-22,110.0
Bleckley County,1300440,GEORGIA,2020-21,93.0
Bleckley County,1300440,GEORGIA,2019-20,59.0
Bartow County,1300330,GEORGIA,2021-22,1188.0
Bleckley County,1300440,GEORGIA,2018-19,98.0
Bleckley County,1300440,GEORGIA,2017-18,58.0
Bibb County,1300420,GEORGIA,2022-23,857.0
Bibb County,1300420,GEORGIA,2021-22,1039.0
Bibb County,1300420,GEORGIA,2020-21,895.0
Bibb County,1300420,GEORGIA,2019-20,927.0
Bibb County,1300420,GEORGIA,2018-19,874.0
Hawaii Department Of Education,1500030,HAWAII,2021-22,5683.0
Hawaii Department Of Education,1500030,HAWAII,2022-23,4455.0
Hawaii Department Of Education,1500030,HAWAII,2020-21,6232.0
Hawaii Department Of Education,1500030,HAWAII,2017-18,2726.0
Hawaii Department Of Education,1500030,HAWAII,2018-19,3398.0
Hawaii Department Of Education,1500030,HAWAII,2019-20,3303.0
Barnes,2000012,KANSAS,2019-20,0.0
Baldwin City,2003720,KANSAS,2022-23,21.0
Barnes,2000012,KANSAS,2018-19,2.0
Barnes,2000012,KANSAS,2017-18,1.0
Barber County North,2009450,KANSAS,2022-23,10.0
Barber County North,2009450,KANSAS,2021-22,8.0
Barber County North,2009450,KANSAS,2020-21,2.0
Barber County North,2009450,KANSAS,2019-20,1.0
Barber County North,2009450,KANSAS,2018-19,1.0
Barber County North,2009450,KANSAS,2017-18,0.0
Baldwin City,2003720,KANSAS,2021-22,22.0
Auburn Washburn,2003200,KANSAS,2022-23,20.0
Baldwin City,2003720,KANSAS,2019-20,5.0
Baldwin City,2003720,KANSAS,2018-19,11.0
Baldwin City,2003720,KANSAS,2017-18,4.0
Augusta,2003630,KANSAS,2022-23,12.0
Augusta,2003630,KANSAS,2021-22,10.0
Augusta,2003630,KANSAS,2020-21,15.0
Augusta,2003630,KANSAS,2019-20,2.0
Augusta,2003630,KANSAS,2018-19,1.0
Augusta,2003630,KANSAS,2017-18,10.0
Auburn Washburn,2003200,KANSAS,2021-22,27.0
Barnes,2000012,KANSAS,2020-21,2.0
Baldwin City,2003720,KANSAS,2020-21,53.0
Barnes,2000012,KANSAS,2021-22,2.0
Beloit,2003870,KANSAS,2022-23,2.0
Basehor-Linwood,2003780,KANSAS,2017-18,8.0
Blue Valley,2010980,KANSAS,2018-19,1.0
Blue Valley,2010980,KANSAS,2017-18,2.0
Auburn Washburn,2003200,KANSAS,2020-21,81.0
Beloit,2003870,KANSAS,2021-22,8.0
Beloit,2003870,KANSAS,2020-21,5.0
Beloit,2003870,KANSAS,2019-20,1.0
Beloit,2003870,KANSAS,2018-19,1.0
Beloit,2003870,KANSAS,2017-18,1.0
Belle Plaine,2003900,KANSAS,2022-23,5.0
Belle Plaine,2003900,KANSAS,2021-22,9.0
Belle Plaine,2003900,KANSAS,2020-21,19.0
Belle Plaine,2003900,KANSAS,2019-20,6.0
Belle Plaine,2003900,KANSAS,2018-19,0.0
Belle Plaine,2003900,KANSAS,2017-18,1.0
Baxter Springs,2003810,KANSAS,2022-23,5.0
Baxter Springs,2003810,KANSAS,2021-22,9.0
Baxter Springs,2003810,KANSAS,2020-21,8.0
Baxter Springs,2003810,KANSAS,2019-20,11.0
Baxter Springs,2003810,KANSAS,2018-19,2.0
Baxter Springs,2003810,KANSAS,2017-18,2.0
Basehor-Linwood,2003780,KANSAS,2022-23,30.0
Basehor-Linwood,2003780,KANSAS,2021-22,24.0
Basehor-Linwood,2003780,KANSAS,2020-21,26.0
Basehor-Linwood,2003780,KANSAS,2019-20,5.0
Basehor-Linwood,2003780,KANSAS,2018-19,8.0
Barnes,2000012,KANSAS,2022-23,1.0
Auburn Washburn,2003200,KANSAS,2019-20,23.0
